#,id,order_id,product_id,amount
2349,2349,425,3137,5
2350,2350,425,1677,10
2351,2351,425,725,2
2352,2352,425,1592,3
2353,2353,425,380,10
2354,2354,425,2403,7
2355,2355,425,1619,5
2356,2356,426,2173,3
2357,2357,427,3874,5
2358,2358,427,2196,7
2359,2359,427,503,7
2360,2360,427,3752,3
2361,2361,427,485,8
2362,2362,427,1937,2
2363,2363,427,2925,6
2364,2364,427,2272,4
2365,2365,428,1666,9
2366,2366,428,1196,3
2367,2367,428,3046,8
2368,2368,428,2329,6
2369,2369,429,3328,9
2370,2370,429,2410,4
2371,2371,429,296,9
2372,2372,429,3664,6
2373,2373,429,3826,3
2374,2374,429,2420,4
2375,2375,430,2052,2
2376,2376,430,2551,1
2377,2377,430,2916,2
2378,2378,430,3116,1
2379,2379,430,509,4
2380,2380,430,2317,9
2381,2381,430,1308,9
2382,2382,431,2012,9
2383,2383,431,1877,5
2384,2384,431,3738,5
2385,2385,431,1755,1
2386,2386,431,109,10
2387,2387,431,364,7
2388,2388,432,1033,1
2389,2389,432,3464,1
2390,2390,432,1292,7
2391,2391,432,1529,2
2392,2392,432,2668,7
2393,2393,432,3992,3
2394,2394,432,3698,4
2395,2395,433,2975,6
2396,2396,433,3293,8
2397,2397,433,1975,6
2398,2398,433,1863,6
2399,2399,433,1589,5
2400,2400,433,185,3
2401,2401,433,2364,5
2402,2402,433,594,3
2403,2403,434,2145,8
2404,2404,434,2584,9
2405,2405,434,2669,2
2406,2406,434,947,9
2407,2407,434,3072,10
2408,2408,434,2616,9
2409,2409,434,909,3
2410,2410,434,1167,1
2411,2411,435,1185,8
2412,2412,435,26,3
2413,2413,435,2105,6
2414,2414,435,1695,5
2415,2415,435,2646,1
2416,2416,436,1208,1
2417,2417,437,3156,9
2418,2418,437,2425,8
2419,2419,437,1151,8
2420,2420,437,1770,3
2421,2421,438,3008,1
2422,2422,438,1307,5
2423,2423,439,3941,3
2424,2424,439,911,9
2425,2425,439,1396,4
2426,2426,439,1030,2
2427,2427,439,3369,3
2428,2428,439,1621,5
2429,2429,439,3252,7
2430,2430,439,2041,1
2431,2431,439,635,3
2432,2432,440,191,5
2433,2433,440,743,5
2434,2434,440,2547,8
2435,2435,440,622,5
2436,2436,440,1639,3
2437,2437,440,1742,4
2438,2438,440,1133,7
2439,2439,440,3874,4
2440,2440,440,2864,9
2441,2441,440,2813,9
2442,2442,441,1755,7
2443,2443,441,1015,7
2444,2444,441,2330,1
2445,2445,441,2418,1
2446,2446,442,2085,3
2447,2447,442,1861,1
2448,2448,442,1190,4
2449,2449,442,2864,10
2450,2450,442,547,3
2451,2451,442,3512,4
2452,2452,442,3188,5
2453,2453,442,1808,9
2454,2454,442,3995,6
2455,2455,442,3448,7
2456,2456,443,1835,1
2457,2457,443,1176,6
2458,2458,443,3662,5
2459,2459,443,627,3
2460,2460,444,330,10
2461,2461,444,3234,8
2462,2462,444,724,3
2463,2463,444,2327,7
2464,2464,444,3978,10
2465,2465,444,3052,6
2466,2466,444,1514,2
2467,2467,445,2164,7
2468,2468,445,3816,3
2469,2469,445,2047,5
2470,2470,445,1846,5
2471,2471,445,69,4
2472,2472,445,605,4
2473,2473,445,2252,3
2474,2474,445,2124,6
2475,2475,445,122,4
2476,2476,445,1187,4
2477,2477,446,2374,2
2478,2478,446,1877,10
2479,2479,447,1475,6
2480,2480,447,3100,3
2481,2481,447,2237,1
2482,2482,448,2,7
2483,2483,448,3906,9
2484,2484,449,1031,6
2485,2485,450,3455,6
2486,2486,450,706,7
2487,2487,450,1271,5
2488,2488,450,33,1
2489,2489,450,1074,8
2490,2490,450,557,2
2491,2491,450,596,1
2492,2492,450,1882,2
2493,2493,450,653,9
2494,2494,450,2210,8
2495,2495,451,2062,2
2496,2496,451,933,1
2497,2497,451,1981,2
2498,2498,451,2975,2
2499,2499,451,3374,10
2500,2500,451,593,5
2501,2501,451,2185,10
2502,2502,451,3718,4
2503,2503,451,872,4
2504,2504,451,3824,6
2505,2505,452,2112,10
2506,2506,452,2898,2
2507,2507,452,2758,8
2508,2508,452,3597,3
2509,2509,452,2039,4
2510,2510,452,3640,8
2511,2511,452,826,4
2512,2512,453,969,10
2513,2513,453,2731,10
2514,2514,453,781,4
2515,2515,454,1546,7
2516,2516,454,1028,2
2517,2517,454,1697,10
2518,2518,454,2700,8
2519,2519,454,1285,10
2520,2520,454,2248,9
2521,2521,454,2033,1
2522,2522,455,2738,9
2523,2523,455,2980,5
2524,2524,455,3416,4
2525,2525,455,2585,8
2526,2526,455,2068,9
2527,2527,455,3750,6
2528,2528,455,2095,6
2529,2529,455,2724,10
2530,2530,456,452,10
2531,2531,456,3702,8
2532,2532,457,1351,3
2533,2533,457,1480,2
2534,2534,458,1331,3
2535,2535,458,102,10
2536,2536,458,2671,9
2537,2537,458,1337,5
2538,2538,458,2466,9
2539,2539,459,2838,7
2540,2540,459,547,7
2541,2541,459,3712,3
2542,2542,459,3302,1
2543,2543,459,2840,1
2544,2544,460,2942,6
2545,2545,460,889,2
2546,2546,461,176,6
2547,2547,461,3137,9
2548,2548,461,3192,3
2549,2549,461,3442,1
2550,2550,461,2691,1
2551,2551,461,1349,7
2552,2552,461,3975,5
2553,2553,462,471,4
2554,2554,462,324,6
2555,2555,462,1497,1
2556,2556,462,1995,4
2557,2557,462,2362,6
2558,2558,462,522,4
2559,2559,462,1886,8
2560,2560,462,490,4
2561,2561,462,1931,4
2562,2562,463,3393,5
2563,2563,463,995,1
2564,2564,463,2330,3
2565,2565,463,3360,6
2566,2566,463,1902,10
2567,2567,464,1061,4
2568,2568,465,2030,7
2569,2569,465,2991,10
2570,2570,465,2704,10
2571,2571,465,2526,1
2572,2572,465,3044,5
2573,2573,465,2045,3
2574,2574,465,1484,4
2575,2575,466,160,5
2576,2576,466,3058,8
2577,2577,466,1658,7
2578,2578,466,3694,3
2579,2579,467,1851,7
2580,2580,467,1106,1
2581,2581,467,3243,8
2582,2582,467,3353,10
2583,2583,467,2523,5
2584,2584,467,2584,5
2585,2585,467,2763,5
2586,2586,467,3031,6
2587,2587,467,2899,8
2588,2588,468,2274,8
2589,2589,468,1223,4
2590,2590,469,1575,4
2591,2591,469,2075,5
2592,2592,470,3420,3
2593,2593,470,2887,5
2594,2594,470,2972,7
2595,2595,470,1941,8
2596,2596,470,1848,9
2597,2597,470,1921,4
2598,2598,470,62,8
2599,2599,470,447,6
2600,2600,471,2606,10
2601,2601,471,893,8
2602,2602,472,795,2
2603,2603,472,1850,2
2604,2604,472,3706,4
2605,2605,472,2453,9
2606,2606,472,1212,1
2607,2607,472,1724,3
2608,2608,473,2170,10
2609,2609,473,159,3
2610,2610,473,816,1
2611,2611,473,109,3
2612,2612,474,2169,7
2613,2613,474,284,9
2614,2614,474,365,5
2615,2615,474,266,7
2616,2616,474,2809,5
2617,2617,474,271,7
2618,2618,475,192,2
2619,2619,475,3500,10
2620,2620,475,2218,6
2621,2621,475,1674,10
2622,2622,475,2939,10
2623,2623,475,1550,3
2624,2624,476,1260,3
2625,2625,476,2003,9
2626,2626,476,1037,8
2627,2627,476,2625,9
2628,2628,476,2369,3
2629,2629,476,2953,4
2630,2630,476,3571,3
2631,2631,476,1784,5
2632,2632,477,408,9
2633,2633,477,3846,10
2634,2634,477,2764,9
2635,2635,477,1995,2
2636,2636,477,3093,3
2637,2637,477,1072,9
2638,2638,478,332,8
2639,2639,478,2621,1
2640,2640,478,944,4
2641,2641,478,2464,1
2642,2642,479,1985,9
2643,2643,479,447,6
2644,2644,479,3232,4
2645,2645,479,1845,9
2646,2646,479,3764,3
2647,2647,479,3970,3
2648,2648,479,3991,8
2649,2649,479,3194,2
2650,2650,480,3411,3
2651,2651,480,3242,6
2652,2652,480,2043,10
2653,2653,480,2288,4
2654,2654,480,3764,10
2655,2655,481,2815,9
2656,2656,481,1207,7
2657,2657,481,1537,10
2658,2658,482,568,7
2659,2659,482,1460,4
2660,2660,482,3072,4
2661,2661,482,2013,7
2662,2662,482,2058,6
2663,2663,483,1816,8
2664,2664,483,3815,6
2665,2665,483,944,9
2666,2666,483,1533,4
2667,2667,483,3483,4
2668,2668,483,2612,1
2669,2669,483,3545,4
2670,2670,484,1390,6
2671,2671,484,2529,6
2672,2672,484,2320,5
2673,2673,484,945,6
2674,2674,484,843,6
2675,2675,485,162,6
2676,2676,485,3631,4
2677,2677,485,2318,8
2678,2678,485,1632,1
2679,2679,485,2597,6
2680,2680,485,2061,2
2681,2681,485,1129,4
2682,2682,485,58,5
2683,2683,485,2421,5
2684,2684,486,3526,3
2685,2685,486,2388,1
2686,2686,486,1033,6
2687,2687,486,275,8
2688,2688,486,1860,2
2689,2689,486,187,4
2690,2690,486,980,2
2691,2691,487,1854,4
2692,2692,487,2660,6
2693,2693,487,1607,1
2694,2694,487,27,3
2695,2695,487,759,4
2696,2696,487,844,7
2697,2697,487,1598,10
2698,2698,487,1270,3
2699,2699,488,1028,10
2700,2700,488,2203,4
2701,2701,488,816,4
2702,2702,488,1242,9
2703,2703,488,2040,3
2704,2704,488,2647,5
2705,2705,488,2659,4
2706,2706,488,457,4
2707,2707,488,3772,6
2708,2708,488,3232,3
2709,2709,489,411,2
2710,2710,489,3148,7
2711,2711,489,352,7
2712,2712,489,2013,9
2713,2713,489,552,4
2714,2714,489,2396,7
2715,2715,489,1822,8
2716,2716,489,664,3
2717,2717,489,1430,6
2718,2718,489,3662,9
2719,2719,490,2357,1
2720,2720,490,3701,10
2721,2721,490,1996,7
2722,2722,490,2062,5
2723,2723,490,3022,4
2724,2724,491,103,6
2725,2725,491,709,2
2726,2726,491,1607,6
2727,2727,492,1293,6
2728,2728,492,1349,6
2729,2729,492,3303,5
2730,2730,492,2834,7
2731,2731,493,702,10
2732,2732,493,3698,10
2733,2733,493,550,10
2734,2734,493,3064,8
2735,2735,493,65,9
2736,2736,493,430,10
2737,2737,493,1882,9
2738,2738,493,1678,4
2739,2739,493,733,7
2740,2740,494,521,9
2741,2741,494,1171,9
2742,2742,494,2966,10
2743,2743,494,2801,3
2744,2744,494,3340,9
2745,2745,494,2820,9
2746,2746,494,1648,10
2747,2747,494,469,10
2748,2748,494,1568,5
2749,2749,495,3383,2
2750,2750,495,537,3
2751,2751,495,2696,5
2752,2752,495,3861,3
2753,2753,495,547,5
2754,2754,495,2326,6
2755,2755,495,190,6
2756,2756,495,3353,9
2757,2757,495,3356,3
2758,2758,496,2988,6
2759,2759,496,1050,3
2760,2760,496,1265,7
2761,2761,496,1382,3
2762,2762,496,3481,5
2763,2763,496,634,5
2764,2764,497,2676,3
2765,2765,497,536,9
2766,2766,498,1746,8
2767,2767,498,488,2
2768,2768,498,3816,4
2769,2769,498,2850,10
2770,2770,498,2987,2
2771,2771,498,843,9
2772,2772,498,163,7
2773,2773,499,3956,2
2774,2774,499,3167,4
2775,2775,499,3659,1
2776,2776,499,2138,7
2777,2777,499,2787,7
2778,2778,499,2592,9
2779,2779,499,565,8
2780,2780,499,1845,7
2781,2781,499,1384,3
2782,2782,500,2811,9
2783,2783,500,2755,2
2784,2784,500,3203,5
2785,2785,500,1984,3
2786,2786,500,1104,9
2787,2787,500,3365,7
2788,2788,500,3722,2
2789,2789,501,2348,6
2790,2790,501,697,3
2791,2791,502,1624,4
2792,2792,502,632,2
2793,2793,502,782,4
2794,2794,502,3107,8
2795,2795,502,630,6
2796,2796,502,855,1
2797,2797,503,3534,3
2798,2798,503,3096,10
2799,2799,503,3610,7
2800,2800,503,670,4
2801,2801,503,3315,9
2802,2802,503,3864,7
2803,2803,504,1115,2
2804,2804,504,1876,3
2805,2805,504,1865,4
2806,2806,504,2825,9
2807,2807,504,797,3
2808,2808,504,2221,8
2809,2809,504,1458,2
2810,2810,504,1015,9
2811,2811,505,33,7
2812,2812,505,3928,7
2813,2813,505,574,7
2814,2814,505,2091,5
2815,2815,505,3913,2
2816,2816,505,2565,4
2817,2817,506,1849,3
2818,2818,507,3563,1
2819,2819,507,2206,4
2820,2820,507,707,5
2821,2821,507,2301,5
2822,2822,508,597,7
2823,2823,508,3714,6
2824,2824,508,48,4
2825,2825,509,2686,7
2826,2826,509,348,9
2827,2827,509,1790,5
2828,2828,509,1702,2
2829,2829,509,3973,6
2830,2830,509,2093,1
2831,2831,509,816,7
2832,2832,509,1351,8
2833,2833,509,648,2
2834,2834,509,1031,2
2835,2835,510,2045,4
2836,2836,510,2432,4
2837,2837,510,1390,3
2838,2838,510,2138,7
2839,2839,510,2424,5
2840,2840,510,1236,3
2841,2841,510,2014,1
2842,2842,510,3075,10
2843,2843,511,533,2
2844,2844,511,1688,10
2845,2845,512,2118,7
2846,2846,512,3600,5
2847,2847,512,2858,3
2848,2848,512,1072,2
2849,2849,512,1735,2
2850,2850,512,3359,3
2851,2851,513,3981,8
2852,2852,513,2567,3
2853,2853,513,1326,2
2854,2854,513,3418,2
2855,2855,513,596,2
2856,2856,513,830,7
2857,2857,513,2235,1
2858,2858,513,1362,5
2859,2859,513,3100,6
2860,2860,514,154,5
2861,2861,514,554,7
2862,2862,514,113,7
2863,2863,515,3850,9
2864,2864,515,992,2
2865,2865,515,3115,1
2866,2866,515,67,9
2867,2867,516,3182,4
2868,2868,516,1611,1
2869,2869,516,2342,8
2870,2870,516,3545,3
2871,2871,516,1405,4
2872,2872,516,3493,1
2873,2873,516,977,3
2874,2874,516,2267,3
2875,2875,516,2512,3
2876,2876,516,3059,2
2877,2877,517,2743,1
2878,2878,517,2937,8
2879,2879,518,901,6
2880,2880,518,139,1
2881,2881,519,712,1
2882,2882,520,2342,6
2883,2883,520,3650,1
2884,2884,520,3150,10
2885,2885,520,975,6
2886,2886,520,673,5
2887,2887,521,215,6
2888,2888,522,2136,2
2889,2889,522,19,7
2890,2890,522,1826,3
2891,2891,522,465,5
2892,2892,523,1041,10
2893,2893,523,1967,5
2894,2894,523,2764,3
2895,2895,523,65,4
2896,2896,523,803,1
2897,2897,524,2662,9
2898,2898,524,2237,9
2899,2899,524,170,7
2900,2900,524,1647,2
2901,2901,525,171,10
2902,2902,525,1486,10
2903,2903,526,1743,1
2904,2904,526,410,4
2905,2905,527,2091,10
2906,2906,527,3327,6
2907,2907,527,3157,10
2908,2908,528,1231,3
2909,2909,528,1535,1
2910,2910,528,2716,10
2911,2911,528,2138,8
2912,2912,528,707,4
2913,2913,528,3722,6
2914,2914,528,3725,10
2915,2915,528,3327,9
2916,2916,528,619,4
2917,2917,529,3765,4
2918,2918,529,2690,5
2919,2919,530,2792,1
2920,2920,530,3373,9
2921,2921,530,1955,3
2922,2922,530,1825,2
2923,2923,530,2142,3
2924,2924,530,1392,5
2925,2925,530,319,4
2926,2926,531,361,8
2927,2927,531,2867,4
2928,2928,531,3659,9
2929,2929,531,492,9
2930,2930,531,1830,5
2931,2931,531,69,9
2932,2932,531,2789,5
2933,2933,532,2012,8
2934,2934,532,87,2
2935,2935,532,3356,5
2936,2936,533,740,7
2937,2937,533,262,10
2938,2938,533,837,10
2939,2939,533,3100,5
2940,2940,533,3496,5
2941,2941,533,1615,2
2942,2942,533,172,5
2943,2943,534,218,5
2944,2944,534,878,5
2945,2945,534,1721,10
2946,2946,534,2440,5
2947,2947,534,3595,5
2948,2948,534,794,7
2949,2949,534,2029,3
2950,2950,534,3372,3
2951,2951,534,669,8
2952,2952,534,296,6
2953,2953,535,1721,3
2954,2954,535,1292,3
2955,2955,535,357,4
2956,2956,535,882,7
2957,2957,535,3602,1
2958,2958,535,2676,9
2959,2959,535,244,2
2960,2960,535,2711,2
2961,2961,535,3083,2
2962,2962,535,3061,9
2963,2963,536,388,4
2964,2964,536,3477,3
2965,2965,536,178,7
2966,2966,536,917,4
2967,2967,536,1615,6
2968,2968,537,2699,9
2969,2969,537,3984,1
2970,2970,537,2926,2
2971,2971,537,1318,9
2972,2972,537,32,4
2973,2973,537,136,1
2974,2974,537,992,2
2975,2975,537,3463,10
2976,2976,538,2223,4
2977,2977,538,1557,1
2978,2978,538,436,9
2979,2979,539,1509,2
2980,2980,540,2949,5
2981,2981,540,123,4
2982,2982,540,3726,9
2983,2983,540,3356,9
2984,2984,540,855,3
2985,2985,540,3024,3
2986,2986,540,666,6
2987,2987,540,1633,5
2988,2988,541,2288,7
2989,2989,541,2551,2
2990,2990,541,2999,3
2991,2991,541,3430,9
2992,2992,541,3530,2
2993,2993,541,2506,7
2994,2994,541,2121,6
2995,2995,541,3228,5
2996,2996,542,3982,10
2997,2997,543,3324,1
2998,2998,543,1921,6
2999,2999,543,2271,4
3000,3000,543,1777,3
3001,3001,543,3075,8
3002,3002,544,3192,5
3003,3003,544,2060,4
3004,3004,544,2652,10
3005,3005,544,2831,1
3006,3006,544,1494,10
3007,3007,545,3176,3
3008,3008,545,3214,1
3009,3009,545,2324,7
3010,3010,545,3839,5
3011,3011,545,2714,6
3012,3012,545,1916,7
3013,3013,545,308,2
3014,3014,545,994,10
3015,3015,545,3102,5
3016,3016,546,1437,10
3017,3017,546,2653,8
3018,3018,546,1923,3
3019,3019,546,2691,6
3020,3020,546,1550,2
3021,3021,546,3882,9
3022,3022,546,2576,6
3023,3023,546,3982,2
3024,3024,546,658,4
3025,3025,546,1212,2
3026,3026,547,1218,4
3027,3027,548,2372,1
3028,3028,548,2805,7
3029,3029,548,177,7
3030,3030,548,3750,5
3031,3031,548,1317,3
3032,3032,549,328,3
3033,3033,549,3270,5
3034,3034,549,1681,2
3035,3035,550,2352,1
3036,3036,550,3480,5
3037,3037,550,3723,9
3038,3038,551,2208,3
3039,3039,551,1958,9
3040,3040,551,3864,6
3041,3041,551,534,10
3042,3042,551,1745,1
3043,3043,552,2808,5
3044,3044,552,3537,1
3045,3045,552,569,8
3046,3046,552,1686,1
3047,3047,552,748,6
3048,3048,552,2153,9
3049,3049,553,1369,8
3050,3050,553,3789,2
3051,3051,553,575,8
3052,3052,553,712,10
3053,3053,553,886,5
3054,3054,553,123,1
3055,3055,553,1353,4
3056,3056,553,541,4
3057,3057,553,507,1
3058,3058,554,1431,10
3059,3059,554,3624,9
3060,3060,554,2294,4
3061,3061,555,3232,9
3062,3062,555,1064,8
3063,3063,555,1872,1
3064,3064,555,3672,7
3065,3065,555,113,10
3066,3066,556,641,2
3067,3067,556,2140,5
3068,3068,556,749,3
3069,3069,557,2532,2
3070,3070,557,325,8
3071,3071,557,3634,4
3072,3072,557,1120,3
3073,3073,557,379,10
3074,3074,557,3263,8
3075,3075,557,3012,7
3076,3076,558,3390,6
3077,3077,558,2164,10
3078,3078,559,2131,4
3079,3079,559,3920,9
3080,3080,559,442,10
3081,3081,559,2238,4
3082,3082,559,1741,9
3083,3083,559,2733,8
3084,3084,560,1365,10
3085,3085,561,8,8
3086,3086,561,1388,1
3087,3087,561,1593,7
3088,3088,561,861,9
3089,3089,561,3067,5
3090,3090,561,1616,6
3091,3091,561,2065,4
3092,3092,561,1940,4
3093,3093,561,1924,6
3094,3094,561,2730,4
3095,3095,562,3829,8
3096,3096,562,2523,7
3097,3097,562,2083,10
3098,3098,562,3229,1
3099,3099,562,2357,4
3100,3100,562,3686,7
3101,3101,562,3070,8
3102,3102,562,1927,5
3103,3103,563,310,3
3104,3104,563,2079,8
3105,3105,563,3287,3
3106,3106,564,1913,6
3107,3107,564,783,2
3108,3108,564,2056,6
3109,3109,565,1795,7
3110,3110,565,946,2
3111,3111,566,362,8
3112,3112,566,3032,3
3113,3113,566,288,7
3114,3114,566,908,7
3115,3115,566,641,1
3116,3116,566,3811,2
3117,3117,566,780,6
3118,3118,566,1392,6
3119,3119,566,2691,3
3120,3120,566,3396,1
3121,3121,567,3463,5
3122,3122,567,2952,7
3123,3123,567,1437,6
3124,3124,567,319,6
3125,3125,567,752,6
3126,3126,567,3027,9
3127,3127,568,2376,1
3128,3128,568,3044,10
3129,3129,568,3831,3
3130,3130,568,3416,4
3131,3131,568,3115,6
3132,3132,569,910,9
3133,3133,569,2048,6
3134,3134,569,1787,3
3135,3135,569,3716,9
3136,3136,569,1829,4
3137,3137,569,1801,1
3138,3138,569,1286,3
3139,3139,570,2996,4
3140,3140,570,3974,1
3141,3141,570,1809,8
3142,3142,570,737,7
3143,3143,570,2762,6
3144,3144,570,1325,9
3145,3145,570,187,5
3146,3146,571,1435,4
3147,3147,571,37,7
3148,3148,571,3861,6
3149,3149,571,547,9
3150,3150,571,58,2
3151,3151,571,3539,9
3152,3152,571,3512,9
3153,3153,571,2993,5
3154,3154,571,2018,5
3155,3155,572,2039,8
3156,3156,573,2174,6
3157,3157,573,2735,8
3158,3158,573,2776,4
3159,3159,573,3038,9
3160,3160,573,250,9
3161,3161,573,3505,5
3162,3162,573,1846,4
3163,3163,573,283,5
3164,3164,574,1477,8
3165,3165,574,969,10
3166,3166,574,1691,7
3167,3167,574,3929,9
3168,3168,574,1208,9
3169,3169,574,677,3
3170,3170,574,2062,4
3171,3171,575,2888,3
3172,3172,575,3959,7
3173,3173,575,956,2
3174,3174,575,2126,7
3175,3175,575,3932,8
3176,3176,575,843,8
3177,3177,575,1160,7
3178,3178,576,99,5
3179,3179,576,2881,8
3180,3180,576,867,4
3181,3181,576,3542,8
3182,3182,577,2727,8
3183,3183,578,3494,2
3184,3184,579,1056,8
3185,3185,579,2737,10
3186,3186,579,1083,10
3187,3187,580,2811,3
3188,3188,581,3469,3
3189,3189,582,3789,7
3190,3190,582,1950,7
3191,3191,583,1527,5
3192,3192,583,1485,7
3193,3193,583,2294,9
3194,3194,583,1256,1
3195,3195,583,564,4
3196,3196,583,798,3
3197,3197,584,825,2
3198,3198,584,3732,4
3199,3199,584,2041,10
3200,3200,584,572,1
3201,3201,584,2717,9
3202,3202,584,870,5
3203,3203,584,958,2
3204,3204,584,318,1
3205,3205,585,160,2
3206,3206,585,2303,2
3207,3207,585,2324,10
3208,3208,585,2672,1
3209,3209,585,3141,1
3210,3210,585,1985,1
3211,3211,585,3872,3
3212,3212,585,2002,7
3213,3213,586,2282,9
3214,3214,586,603,2
3215,3215,586,2935,6
3216,3216,586,819,2
3217,3217,586,1071,9
3218,3218,586,2079,4
3219,3219,587,1952,1
3220,3220,587,7,3
3221,3221,587,3035,7
3222,3222,587,2786,1
3223,3223,587,2663,8
3224,3224,587,2630,1
3225,3225,587,3301,8
3226,3226,587,361,10
3227,3227,588,3419,8
3228,3228,588,703,3
3229,3229,588,430,10
3230,3230,588,265,4
3231,3231,588,257,10
3232,3232,588,1639,2
3233,3233,589,2841,4
3234,3234,589,238,10
3235,3235,589,411,1
3236,3236,589,386,7
3237,3237,590,3391,10
3238,3238,590,513,9
3239,3239,590,3571,10
3240,3240,590,1673,1
3241,3241,590,286,4
3242,3242,591,1721,3
3243,3243,591,929,8
3244,3244,591,3175,6
3245,3245,591,1648,10
3246,3246,591,101,8
3247,3247,591,1033,4
3248,3248,591,2205,9
3249,3249,591,706,8
3250,3250,591,2407,1
3251,3251,592,2763,8
3252,3252,592,292,10
3253,3253,592,1654,8
3254,3254,592,157,6
3255,3255,592,2936,2
3256,3256,592,2471,10
3257,3257,592,1588,2
3258,3258,592,892,2
3259,3259,592,3625,2
3260,3260,593,2173,3
3261,3261,593,3215,10
3262,3262,594,218,7
3263,3263,594,1865,3
3264,3264,594,300,4
3265,3265,594,3384,9
3266,3266,594,2677,1
3267,3267,594,2051,2
3268,3268,594,2664,10
3269,3269,595,620,1
3270,3270,595,924,5
3271,3271,595,3708,1
3272,3272,595,692,5
3273,3273,595,1791,3
3274,3274,595,446,8
3275,3275,596,2679,10
3276,3276,596,2288,9
3277,3277,596,385,6
3278,3278,597,3459,4
3279,3279,597,3733,10
3280,3280,597,991,1
3281,3281,598,1408,8
3282,3282,598,455,8
3283,3283,598,2489,10
3284,3284,598,1663,9
3285,3285,598,1524,5
3286,3286,598,846,8
3287,3287,598,3630,8
3288,3288,599,3045,5
3289,3289,599,3071,7
3290,3290,599,3052,3
3291,3291,599,3260,3
3292,3292,599,1503,10
3293,3293,600,3459,2
3294,3294,601,917,6
3295,3295,601,2043,1
3296,3296,601,667,7
3297,3297,601,3466,1
3298,3298,601,2209,4
3299,3299,601,1303,10
3300,3300,602,1497,4
3301,3301,602,2427,7
3302,3302,602,1351,1
3303,3303,602,942,5
3304,3304,602,2367,4
3305,3305,602,3524,10
3306,3306,602,3402,10
3307,3307,602,1863,10
3308,3308,603,944,1
3309,3309,603,955,9
3310,3310,603,3351,2
3311,3311,603,303,2
3312,3312,604,105,7
3313,3313,604,3369,1
3314,3314,604,272,2
3315,3315,604,2864,5
3316,3316,604,3024,4
3317,3317,604,3110,4
3318,3318,604,3636,1
3319,3319,604,3229,8
3320,3320,605,2600,3
3321,3321,605,2343,6
3322,3322,605,1648,10
3323,3323,605,3690,7
3324,3324,605,1010,9
3325,3325,605,3337,7
3326,3326,605,1782,2
3327,3327,606,3194,10
3328,3328,607,3788,5
3329,3329,607,328,6
3330,3330,608,3798,1
3331,3331,608,3138,6
3332,3332,608,2981,7
3333,3333,608,2881,8
3334,3334,608,1754,1
3335,3335,608,3884,6
3336,3336,608,1499,6
3337,3337,608,3305,4
3338,3338,609,2949,9
3339,3339,609,2460,3
3340,3340,609,2803,3
3341,3341,609,438,8
3342,3342,609,2070,4
3343,3343,610,1043,9
3344,3344,611,1969,7
3345,3345,611,1880,3
3346,3346,611,100,3
3347,3347,611,537,5
3348,3348,611,1706,2
3349,3349,611,1366,8
3350,3350,611,289,1
3351,3351,612,3575,9
3352,3352,612,2922,3
3353,3353,612,1609,5
3354,3354,612,1066,9
3355,3355,612,1160,2
3356,3356,612,965,5
3357,3357,612,784,6
3358,3358,612,677,4
3359,3359,612,2658,9
3360,3360,612,2469,5
3361,3361,613,987,2
3362,3362,613,2719,3
3363,3363,613,3476,3
3364,3364,614,607,10
3365,3365,614,1857,4
3366,3366,614,3591,4
3367,3367,614,505,6
3368,3368,614,355,7
3369,3369,614,1508,4
3370,3370,614,1085,7
3371,3371,614,1601,7
3372,3372,614,2193,5
3373,3373,615,698,2
3374,3374,615,1990,9
3375,3375,615,3486,9
3376,3376,615,114,1
3377,3377,615,957,3
3378,3378,615,654,10
3379,3379,615,2497,3
3380,3380,615,211,2
3381,3381,616,1328,10
3382,3382,616,3986,10
3383,3383,616,3608,8
3384,3384,616,1054,4
3385,3385,616,1897,7
3386,3386,616,1750,5
3387,3387,616,2062,4
3388,3388,616,469,3
3389,3389,616,2399,3
3390,3390,617,3839,4
3391,3391,617,2544,1
3392,3392,617,2148,2
3393,3393,618,2868,4
3394,3394,618,2917,2
3395,3395,619,3024,6
3396,3396,619,1925,10
3397,3397,619,3810,10
3398,3398,620,1917,3
3399,3399,620,88,1
3400,3400,620,2550,2
3401,3401,620,2165,2
3402,3402,620,2707,1
3403,3403,620,865,1
3404,3404,620,404,3
3405,3405,620,2566,1
3406,3406,620,2645,6
3407,3407,620,3357,7
3408,3408,621,1673,4
3409,3409,621,51,9
3410,3410,621,3803,5
3411,3411,621,377,7
3412,3412,622,883,5
3413,3413,622,2059,2
3414,3414,623,323,7
3415,3415,624,1684,2
3416,3416,625,1737,9
3417,3417,625,772,5
3418,3418,625,842,10
3419,3419,625,699,10
3420,3420,625,862,4
3421,3421,625,1472,9
3422,3422,626,1469,8
3423,3423,626,1965,2
3424,3424,626,3610,8
3425,3425,626,1270,3
3426,3426,626,1717,9
3427,3427,626,2070,7
3428,3428,626,1585,10
3429,3429,626,3322,6
3430,3430,627,3709,6
3431,3431,627,2694,8
3432,3432,627,960,9
3433,3433,627,1621,4
3434,3434,627,1709,7
3435,3435,627,10,4
3436,3436,628,2478,6
3437,3437,628,3609,10
3438,3438,629,1468,10
3439,3439,630,1557,2
3440,3440,630,1763,10
3441,3441,630,2833,6
3442,3442,630,700,10
3443,3443,630,532,10
3444,3444,630,1760,3
3445,3445,630,3913,7
3446,3446,631,3246,2
